Article,Topic,Legitimacy
لا صحة لخبر وفاة متلقي لقاح كورونا في الخريف,صحة,زائف
لا أبحاث علمية تقول إنّ تناول الموز يوميًا يقي من فايروس كورونا,صحة,زائف
البيان مفبرك، ولم تتوصل الصحة الروسية إلى أنه لا وجود لفايروس كورونا,صحة,زائف
فايزر لم توقف تزويد الأردن بجرعات اللقاح بسبب تأخر في دفع المستحقات,صحة,زائف
لم تصرح وزيرة الصحة الفلسطينية بفقدان السيطرة على الجائحة في الضفة الغربية,صحة,زائف
الخارطة مفبركة وتونس ليست الوحيدة في أفريقيا التي لم يصلها لقاح كورونا,صحة,زائف
الصورة مضللة ولم تدخل مواطنة كويتية العناية المركزة بعد تلقي لقاح كورونا,صحة,زائف
بلومبيرغ تتوقع نهاية كورونا بعد 7 سنوات وفق آلية التطعيم الحالية وسرعتها,صحة,صحيح
الطبيب ذاكر لهيذب لم يبشر التونسين بنهاية فايروس كورونا,صحة,زائف
الصور قديمة ولم تتسلم تونس دفعة من لقاح سبوتنيك الروسي,صحة,زائف
لا وجود لدراسة علمية تقول إن المنسف يخفف أعراض كورونا,صحة,زائف
تكريم الفرق الطبية في مصر لجهودها في مواجهة كورونا بعملة نقدية جديدة,صحة,صحيح
المركز الصحي في الإمارات لم يكتب أوقفوا انتشار الألمان بدلًا من الجراثيم,صحة,زائف
الصحة الفلسطينية لم تعلن أن الرئيس عباس وقيادات فتح أول من سيتلقى اللقاح,صحة,زائف
قصة الهندي الذي اقتلع الأطباء من فمه 232 سنًا صحيحة,صحة,صحيح
تصريح زائف لمحمد شتية عن أفضلية لقاح كورونا البريطاني,صحة,زائف
لم تنطلق صفارات الإنذار في لندن معلنة انهيار المنظومة الصحية,صحة,زائف
لم تطلب فايزر 800 مليون قارورة زجاجية لحفظ اللقاح سنة 2019,صحة,زائف
قائمة زائفة تحتوي على موانع لتلقّي لقاحات كورونا,صحة,زائف
رسالة من مكتب محاماة وليست قرار محكمة إسرائيلية بإيقاف لقاح كورونا,صحة,زائف
منظمة الصحة العالمية لم تستثنِ تونس من الدعم للحصول على لقاح كورونا,صحة,زائف
لم تُعلن بريطانيا عن وفاة 35 شخصًا بعد تلقيهم لقاحًا ضد كوفيد-19,صحة,زائف
أوباما لم يحذر الأفارقة من تلقي لقاح فايروس كورونا,صحة,زائف
"هذه ترجمة فيسبوك لـ""مطاعيم كورونا"" وليس خطأ من وزارة الصحة الأردنية",صحة,زائف
تصريح مفبرك لوزيرة الصحة المصرية عن علاقة الزواج بسلالة كورونا الجديدة,صحة,زائف
لا أنباء عن وفاة أشخاص في السعودية جراء تلقّي لقاح كورونا,صحة,زائف
لقاح فايزر لا يحول البشر إلى تماسيح وينبت لحية للنساء كما قال الرئيس البرازيلي,صحة,زائف
الصورة مفبركة وليست لماكرون بعد إصابته بكورونا,صحة,زائف
بيل غيتس لم يرفض تطعيم أطفاله باللقاح,صحة,زائف
لم يقتل لقاح إنفلونزا الخنازير 250 ألف أميركي عام 1976,صحة,زائف
ادّعاءات زائفة عن علاقة بيل غيتس بتفشي فايروس كورونا,صحة,زائف
لا أنباء عن توزيع 50 يورو في النمسا لكل من يتطوع لفحص كورونا,صحة,زائف
لا أنباء عن إرسال ألمانيا للقاح كورونا إلى سورية,صحة,زائف
الرئيس الفلسطيني على قيد الحياة ولم يصب بفايروس كورونا,صحة,زائف
مؤسس الشركة التي طورت لقاح كورونا تركي الأصل وليس سورياً,صحة,زائف
الأطباء في ألمانيا لا يتدربون على خياطة الجروح بتقطيب العنب,صحة,زائف
"لم تُسلِّم الصحة التونسية شخصاً في ""بنزرت"" جثة غير جثة والده",صحة,زائف
لم يُرسل أردوغان 500 ألف فحص كورونا إلى تونس,صحة,زائف
ترامب لم يغرد على حسابه في تويتر: دمي هو اللقاح,صحة,زائف
لا دليل على أنّ ترامب وضع أنبوبة أكسجين في سترته,صحة,زائف
"ترامب لم يقل ""الأطباء لم يروا جسداً يقتل فايروس كورونا مثل جسدي""",صحة,زائف
بارون ابن الرئيس ترامب غير مصاب بفايروس كورونا,صحة,زائف
الكمامة القماشية ليست كارثة وخطراً على الصحة,صحة,زائف
هذا الفلسطيني لم تتركه زوجته لأنه أُصيب بفايروس كورونا,صحة,زائف
الصحة العالمية لم تستدع طبيباً ليبيًّا اكتشف دواءً لكورونا من سم النحل,صحة,زائف
هذا منتجع روسي للعلاج الطبيعي وليس مستشفى بلغاري للأمراض التناسلية,صحة,زائف
منظمة الصحة العالمية لم تُصنف العزاب ضمن ذوي الإعاقة,صحة,زائف
منظمة الصحة لم تعلن عن مبادرات مالية للمتضررين من كورونا,صحة,زائف
ألم الولادة شعور ذاتي ولا يعادل كسر 42 عظمة في جسم الإنسان,صحة,زائف
هذه ليست صورة ابنة الرئيس الروسي خلال تلقيها لقاح كورونا,صحة,زائف
وزارة الصحة التونسية لم تطلب غلق المعابر مع ليبيا بسبب كورونا,صحة,زائف
تصريح مفبرك لوزير الصحة الروسي حول كورونا,صحة,زائف
الصحة العالمية لم تهدّد دولاً بإرسال قوات أممية إذا فتحت المدارس,صحة,زائف
الوحام لم يتسبب بظهور حبة كرز بيد مولود,صحة,زائف
فيديو مفبرك لطفل ولد في ألمانيا بثلاثة عيون,صحة,زائف
خبر زائف حول وفاة الملك سلمان بن عبد العزيز,صحة,زائف
"إعلام الاحتلال لم يذكُر أن غزة تُدير أزمة كورونا أفضل من ""إسرائيل""",صحة,زائف
كورونا ليبيا: مدينة بني وليد لم تسجل أمس ثماني إصابات جديدة,صحة,زائف
دولة الاحتلال ليست الأولى عالمياً في عدد فحوصات كورونا للفرد,صحة,زائف
فيديو مفبرك لوزيرة الصحة الفلسطينية حول عدم الالتزام بارتداء الكمامة,صحة,زائف
كورونا لبنان: الصحة لم تسجل 173 إصابة جديدة يوم 9 يوليو,صحة,زائف
لم يصرح طبيب مصري أن مناعة التونسيين قد تكون علاجاً لكورونا,صحة,زائف
الجزائر لم تعلن عن تمديد الحجر الصحي في عدة محافظات,صحة,زائف
مقتدى الصدر ليس مصاباً بكورونا.. ولم يمت في بيروت,صحة,زائف
الداعية عبلة الكحلاوي لم تمت وبصحة جيدة,صحة,زائف
هل مرض كاواساكي الذي يُصيب الأطفال امتداد لفايروس كورونا؟,صحة,زائف
هل خرق رئيس منظمة الصحة العالمية الحجر في ملهى ليلي؟,صحة,زائف
تركيا تنجح في انتاج دواء محلي فعال ضد كورونا.. خبر صحيح,صحة,صحيح
فايروس كورونا فقد قوته وأصبح أقل فتكاً.. ادعاء زائف,صحة,زائف
تونس أفضل دولة أفريقية نجحت في التعامل مع كورونا..حقيقة الخبر,صحة,زائف
طبيب إيطالي: دول عربية دعتني إلى تلميع صورتها بسبب تونس.. ادعاء زائف,صحة,زائف
ديانا لينسكا على قيد الحياة ولم يتم اغتيالها لحديثها عن مخطط لنشر الأوبئة,صحة,زائف
لم تطلق الصحة العالمية اسم متحوّر إكس على متحوّر كورونا الجديد,صحة,زائف
تيدروس لم يقل إنّ الذين تلقوا الجرعة الثالثة من فايزر معرضون للعجز والتحول الجنسي,صحة,زائف
الصحة العالمية لم تُعلن حالة الطوارئ بسبب تفشي جدري القرود,صحة,زائف
قصة بول ألكسندر الذي يعيش داخل إسطوانة حديدية منذ عام 1952 صحيحة,صحة,صحيح
محكمة العدل الدولية لم تصدر قرارًا بإلغاء اللقاح وتصنيعه وبيعه,صحة,زائف
قائمة مفبركة منسوبة لهيئة المنتجات الصحية في إيرلندا تحذر من لقاح كورونا,صحة,زائف
منظمة الصحة العالمية لم تحذر من فايروس جديد اسمه كوفيد-20,صحة,زائف
صورة وثيقة مفبركة عن متحورات فايروس كورونا,صحة,زائف
الرئيس الفلسطيني مدّد حالة الطوارئ ولم يُعلن الإغلاق الشامل لمواجهة كورونا,صحة,زائف
لم يترك طبيب ألماني قبل انتحاره رسالة بأنّ لقاح كورونا جريمة ضد الإنسانية,صحة,زائف
لا صحة لظهور متحور جديد لفايروس كورونا باسم هيهي,صحة,زائف
لا صحة لخبر إلقاء القبض على الرئيس التنفيذي لشركة فايزر,صحة,زائف
مجدي يعقوب لم يحصل على لقب أسطورة الطب في العالم,صحة,زائف
لم يلقَ أحد طياري شركة دلتا حتفه في الجو بسبب لقاح كورونا,صحة,زائف
لا صحة لخبر رفع الحجر الصحي عن جميع ولايات الجزائر بدءًا من 15 سبتمبر 2021,صحة,زائف
رسالة مفبركة منسوبة لوزارة الصحة السنغافورية حول كوفيد-19,صحة,زائف
تصريح مفبرك لوزير الصحة العُماني عن حق ترك الزوجة غير الملقحة والزواج بغيرها,صحة,زائف
قائمة زائفة لأسماء وتواريخ ظهور سلالات مستقبلية من كورونا,صحة,زائف
جمال بلعمري ينفي خبر تبرعه بـ500 جهاز أكسجين لمستشفيات الجزائر,صحة,زائف
لم يعلن مجلس الوزراء العراقي عن حظر تجوال خلال عيد الأضحى,صحة,زائف
لا صحة لتقليص العطلة السنوية لقطاع الصحة في الجزائر,صحة,زائف
كوبا أعلنت بالفعل عن إنتاج لقاح ضد كورونا اسمه عبد الله,صحة,صحيح
خبر زائف حول إلغاء المحكمة العليا الأميركية للتطعيم الشامل,صحة,زائف
منظمة الصحة العالمية تنفي تعليقها على صفقة اللقاحات الفاسدة في فلسطين,صحة,زائف
وزارة الصحة الفلسطينية تنفي اتهام حسين الشيخ بالمسؤولية عن صفقة اللقاحات الفاسدة,صحة,زائف
وزارة الصحة الأردنية تنفي قرار إيقاف تلقي لقاح أسترازينيكا,صحة,زائف
لقاحات كورونا لا تحتوي على قوة مغناطيسية تجذب المعادن,صحة,زائف
تقنية محاكاة وضعية الجنين لإراحة الأعصاب في اليابان صحيحة,صحة,صحيح
التصريح المنسوب لعالم الأوبئة مونتانييه في برنامج طوني خليفة مفبرك,صحة,زائف
الصحة العراقية تنفي تسجيل أيّة إصابات بمرض الفطر الأسود,صحة,زائف
مصر لم تحظر لقاح كورونا على مواطنيها المقيمين في دول الخليج,صحة,زائف
لا صحة لخبر وفاة متلقي لقاح كورونا في الخريف,صحة,زائف
لا أبحاث علمية تقول إنّ تناول الموز يوميًا يقي من فايروس كورونا,صحة,زائف
البيان مفبرك، ولم تتوصل الصحة الروسية إلى أنه لا وجود لفايروس كورونا,صحة,زائف
فايزر لم توقف تزويد الأردن بجرعات اللقاح بسبب تأخر في دفع المستحقات,صحة,زائف
لم تصرح وزيرة الصحة الفلسطينية بفقدان السيطرة على الجائحة في الضفة الغربية,صحة,زائف
الخارطة مفبركة وتونس ليست الوحيدة في أفريقيا التي لم يصلها لقاح كورونا,صحة,زائف
الصورة مضللة ولم تدخل مواطنة كويتية العناية المركزة بعد تلقي لقاح كورونا,صحة,زائف
بلومبيرغ تتوقع نهاية كورونا بعد 7 سنوات وفق آلية التطعيم الحالية وسرعتها,صحة,صحيح
الطبيب ذاكر لهيذب لم يبشر التونسين بنهاية فايروس كورونا,صحة,زائف
الصور قديمة ولم تتسلم تونس دفعة من لقاح سبوتنيك الروسي,صحة,زائف
لا وجود لدراسة علمية تقول إن المنسف يخفف أعراض كورونا,صحة,زائف
تكريم الفرق الطبية في مصر لجهودها في مواجهة كورونا بعملة نقدية جديدة,صحة,صحيح
المركز الصحي في الإمارات لم يكتب أوقفوا انتشار الألمان بدلًا من الجراثيم,صحة,زائف
الصحة الفلسطينية لم تعلن أن الرئيس عباس وقيادات فتح أول من سيتلقى اللقاح,صحة,زائف
قصة الهندي الذي اقتلع الأطباء من فمه 232 سنًا صحيحة,صحة,صحيح
تصريح زائف لمحمد شتية عن أفضلية لقاح كورونا البريطاني,صحة,زائف
لم تنطلق صفارات الإنذار في لندن معلنة انهيار المنظومة الصحية,صحة,زائف
لم تطلب فايزر 800 مليون قارورة زجاجية لحفظ اللقاح سنة 2019,صحة,زائف
قائمة زائفة تحتوي على موانع لتلقّي لقاحات كورونا,صحة,زائف
رسالة من مكتب محاماة وليست قرار محكمة إسرائيلية بإيقاف لقاح كورونا,صحة,زائف
منظمة الصحة العالمية لم تستثنِ تونس من الدعم للحصول على لقاح كورونا,صحة,زائف
لم تُعلن بريطانيا عن وفاة 35 شخصًا بعد تلقيهم لقاحًا ضد كوفيد-19,صحة,زائف
أوباما لم يحذر الأفارقة من تلقي لقاح فايروس كورونا,صحة,زائف
"هذه ترجمة فيسبوك لـ""مطاعيم كورونا"" وليس خطأ من وزارة الصحة الأردنية",صحة,زائف
تصريح مفبرك لوزيرة الصحة المصرية عن علاقة الزواج بسلالة كورونا الجديدة,صحة,زائف
لا أنباء عن وفاة أشخاص في السعودية جراء تلقّي لقاح كورونا,صحة,زائف
لقاح فايزر لا يحول البشر إلى تماسيح وينبت لحية للنساء كما قال الرئيس البرازيلي,صحة,زائف
الصورة مفبركة وليست لماكرون بعد إصابته بكورونا,صحة,زائف
بيل غيتس لم يرفض تطعيم أطفاله باللقاح,صحة,زائف
لم يقتل لقاح إنفلونزا الخنازير 250 ألف أميركي عام 1976,صحة,زائف
ادّعاءات زائفة عن علاقة بيل غيتس بتفشي فايروس كورونا,صحة,زائف
لا أنباء عن توزيع 50 يورو في النمسا لكل من يتطوع لفحص كورونا,صحة,زائف
لا أنباء عن إرسال ألمانيا للقاح كورونا إلى سورية,صحة,زائف
الرئيس الفلسطيني على قيد الحياة ولم يصب بفايروس كورونا,صحة,زائف
مؤسس الشركة التي طورت لقاح كورونا تركي الأصل وليس سورياً,صحة,زائف
الأطباء في ألمانيا لا يتدربون على خياطة الجروح بتقطيب العنب,صحة,زائف
"لم تُسلِّم الصحة التونسية شخصاً في ""بنزرت"" جثة غير جثة والده",صحة,زائف
لم يُرسل أردوغان 500 ألف فحص كورونا إلى تونس,صحة,زائف
ترامب لم يغرد على حسابه في تويتر: دمي هو اللقاح,صحة,زائف
لا دليل على أنّ ترامب وضع أنبوبة أكسجين في سترته,صحة,زائف
"ترامب لم يقل ""الأطباء لم يروا جسداً يقتل فايروس كورونا مثل جسدي""",صحة,زائف
بارون ابن الرئيس ترامب غير مصاب بفايروس كورونا,صحة,زائف
الكمامة القماشية ليست كارثة وخطراً على الصحة,صحة,زائف
هذا الفلسطيني لم تتركه زوجته لأنه أُصيب بفايروس كورونا,صحة,زائف
الصحة العالمية لم تستدع طبيباً ليبيًّا اكتشف دواءً لكورونا من سم النحل,صحة,زائف
هذا منتجع روسي للعلاج الطبيعي وليس مستشفى بلغاري للأمراض التناسلية,صحة,زائف
منظمة الصحة العالمية لم تُصنف العزاب ضمن ذوي الإعاقة,صحة,زائف
منظمة الصحة لم تعلن عن مبادرات مالية للمتضررين من كورونا,صحة,زائف
ألم الولادة شعور ذاتي ولا يعادل كسر 42 عظمة في جسم الإنسان,صحة,زائف
هذه ليست صورة ابنة الرئيس الروسي خلال تلقيها لقاح كورونا,صحة,زائف
وزارة الصحة التونسية لم تطلب غلق المعابر مع ليبيا بسبب كورونا,صحة,زائف
تصريح مفبرك لوزير الصحة الروسي حول كورونا,صحة,زائف
الصحة العالمية لم تهدّد دولاً بإرسال قوات أممية إذا فتحت المدارس,صحة,زائف
الوحام لم يتسبب بظهور حبة كرز بيد مولود,صحة,زائف
فيديو مفبرك لطفل ولد في ألمانيا بثلاثة عيون,صحة,زائف
خبر زائف حول وفاة الملك سلمان بن عبد العزيز,صحة,زائف
"إعلام الاحتلال لم يذكُر أن غزة تُدير أزمة كورونا أفضل من ""إسرائيل""",صحة,زائف
كورونا ليبيا: مدينة بني وليد لم تسجل أمس ثماني إصابات جديدة,صحة,زائف
دولة الاحتلال ليست الأولى عالمياً في عدد فحوصات كورونا للفرد,صحة,زائف
فيديو مفبرك لوزيرة الصحة الفلسطينية حول عدم الالتزام بارتداء الكمامة,صحة,زائف
كورونا لبنان: الصحة لم تسجل 173 إصابة جديدة يوم 9 يوليو,صحة,زائف
لم يصرح طبيب مصري أن مناعة التونسيين قد تكون علاجاً لكورونا,صحة,زائف
الجزائر لم تعلن عن تمديد الحجر الصحي في عدة محافظات,صحة,زائف
مقتدى الصدر ليس مصاباً بكورونا.. ولم يمت في بيروت,صحة,زائف
الداعية عبلة الكحلاوي لم تمت وبصحة جيدة,صحة,زائف
هل مرض كاواساكي الذي يُصيب الأطفال امتداد لفايروس كورونا؟,صحة,زائف
هل خرق رئيس منظمة الصحة العالمية الحجر في ملهى ليلي؟,صحة,زائف
تركيا تنجح في انتاج دواء محلي فعال ضد كورونا.. خبر صحيح,صحة,صحيح
فايروس كورونا فقد قوته وأصبح أقل فتكاً.. ادعاء زائف,صحة,زائف
تونس أفضل دولة أفريقية نجحت في التعامل مع كورونا..حقيقة الخبر,صحة,زائف
طبيب إيطالي: دول عربية دعتني إلى تلميع صورتها بسبب تونس.. ادعاء زائف,صحة,زائف
كورونا مصر: وفاة الفنانة رجاء الجداوي.. خبر زائف,صحة,زائف
دواء الباراسيتامول لا يوجد به فايروس قاتل,صحة,زائف
اختبارات كورونا أون لاين في مصر.. خبر زائف,صحة,زائف
ديانا لينسكا على قيد الحياة ولم يتم اغتيالها لحديثها عن مخطط لنشر الأوبئة,صحة,زائف
لم تطلق الصحة العالمية اسم متحوّر إكس على متحوّر كورونا الجديد,صحة,زائف
تيدروس لم يقل إنّ الذين تلقوا الجرعة الثالثة من فايزر معرضون للعجز والتحول الجنسي,صحة,زائف
الصحة العالمية لم تُعلن حالة الطوارئ بسبب تفشي جدري القرود,صحة,زائف
قصة بول ألكسندر الذي يعيش داخل إسطوانة حديدية منذ عام 1952 صحيحة,صحة,صحيح
محكمة العدل الدولية لم تصدر قرارًا بإلغاء اللقاح وتصنيعه وبيعه,صحة,زائف
قائمة مفبركة منسوبة لهيئة المنتجات الصحية في إيرلندا تحذر من لقاح كورونا,صحة,زائف
منظمة الصحة العالمية لم تحذر من فايروس جديد اسمه كوفيد-20,صحة,زائف
صورة وثيقة مفبركة عن متحورات فايروس كورونا,صحة,زائف
الرئيس الفلسطيني مدّد حالة الطوارئ ولم يُعلن الإغلاق الشامل لمواجهة كورونا,صحة,زائف
لم يترك طبيب ألماني قبل انتحاره رسالة بأنّ لقاح كورونا جريمة ضد الإنسانية,صحة,زائف
لا صحة لظهور متحور جديد لفايروس كورونا باسم هيهي,صحة,زائف
لا صحة لخبر إلقاء القبض على الرئيس التنفيذي لشركة فايزر,صحة,زائف
مجدي يعقوب لم يحصل على لقب أسطورة الطب في العالم,صحة,زائف
لم يلقَ أحد طياري شركة دلتا حتفه في الجو بسبب لقاح كورونا,صحة,زائف
لا صحة لخبر رفع الحجر الصحي عن جميع ولايات الجزائر بدءًا من 15 سبتمبر 2021,صحة,زائف
رسالة مفبركة منسوبة لوزارة الصحة السنغافورية حول كوفيد-19,صحة,زائف
تصريح مفبرك لوزير الصحة العُماني عن حق ترك الزوجة غير الملقحة والزواج بغيرها,صحة,زائف
قائمة زائفة لأسماء وتواريخ ظهور سلالات مستقبلية من كورونا,صحة,زائف
جمال بلعمري ينفي خبر تبرعه بـ500 جهاز أكسجين لمستشفيات الجزائر,صحة,زائف
لم يعلن مجلس الوزراء العراقي عن حظر تجوال خلال عيد الأضحى,صحة,زائف
لا صحة لتقليص العطلة السنوية لقطاع الصحة في الجزائر,صحة,زائف
كوبا أعلنت بالفعل عن إنتاج لقاح ضد كورونا اسمه عبد الله,صحة,صحيح
خبر زائف حول إلغاء المحكمة العليا الأميركية للتطعيم الشامل,صحة,زائف
منظمة الصحة العالمية تنفي تعليقها على صفقة اللقاحات الفاسدة في فلسطين,صحة,زائف
وزارة الصحة الفلسطينية تنفي اتهام حسين الشيخ بالمسؤولية عن صفقة اللقاحات الفاسدة,صحة,زائف
وزارة الصحة الأردنية تنفي قرار إيقاف تلقي لقاح أسترازينيكا,صحة,زائف
لقاحات كورونا لا تحتوي على قوة مغناطيسية تجذب المعادن,صحة,زائف
تقنية محاكاة وضعية الجنين لإراحة الأعصاب في اليابان صحيحة,صحة,صحيح
التصريح المنسوب لعالم الأوبئة مونتانييه في برنامج طوني خليفة مفبرك,صحة,زائف
الصحة العراقية تنفي تسجيل أيّة إصابات بمرض الفطر الأسود,صحة,زائف
مصر لم تحظر لقاح كورونا على مواطنيها المقيمين في دول الخليج,صحة,زائف
لا صحة لخبر وفاة متلقي لقاح كورونا في الخريف,صحة,زائف
لا أبحاث علمية تقول إنّ تناول الموز يوميًا يقي من فايروس كورونا,صحة,زائف
البيان مفبرك، ولم تتوصل الصحة الروسية إلى أنه لا وجود لفايروس كورونا,صحة,زائف
فايزر لم توقف تزويد الأردن بجرعات اللقاح بسبب تأخر في دفع المستحقات,صحة,زائف
لم تصرح وزيرة الصحة الفلسطينية بفقدان السيطرة على الجائحة في الضفة الغربية,صحة,زائف
الخارطة مفبركة وتونس ليست الوحيدة في أفريقيا التي لم يصلها لقاح كورونا,صحة,زائف
الصورة مضللة ولم تدخل مواطنة كويتية العناية المركزة بعد تلقي لقاح كورونا,صحة,زائف
بلومبيرغ تتوقع نهاية كورونا بعد 7 سنوات وفق آلية التطعيم الحالية وسرعتها,صحة,صحيح
الطبيب ذاكر لهيذب لم يبشر التونسين بنهاية فايروس كورونا,صحة,زائف
الصور قديمة ولم تتسلم تونس دفعة من لقاح سبوتنيك الروسي,صحة,زائف
لا وجود لدراسة علمية تقول إن المنسف يخفف أعراض كورونا,صحة,زائف
تكريم الفرق الطبية في مصر لجهودها في مواجهة كورونا بعملة نقدية جديدة,صحة,صحيح
المركز الصحي في الإمارات لم يكتب أوقفوا انتشار الألمان بدلًا من الجراثيم,صحة,زائف
الصحة الفلسطينية لم تعلن أن الرئيس عباس وقيادات فتح أول من سيتلقى اللقاح,صحة,زائف
قصة الهندي الذي اقتلع الأطباء من فمه 232 سنًا صحيحة,صحة,صحيح
تصريح زائف لمحمد شتية عن أفضلية لقاح كورونا البريطاني,صحة,زائف
لم تنطلق صفارات الإنذار في لندن معلنة انهيار المنظومة الصحية,صحة,زائف
لم تطلب فايزر 800 مليون قارورة زجاجية لحفظ اللقاح سنة 2019,صحة,زائف
قائمة زائفة تحتوي على موانع لتلقّي لقاحات كورونا,صحة,زائف
رسالة من مكتب محاماة وليست قرار محكمة إسرائيلية بإيقاف لقاح كورونا,صحة,زائف
منظمة الصحة العالمية لم تستثنِ تونس من الدعم للحصول على لقاح كورونا,صحة,زائف
لم تُعلن بريطانيا عن وفاة 35 شخصًا بعد تلقيهم لقاحًا ضد كوفيد-19,صحة,زائف
أوباما لم يحذر الأفارقة من تلقي لقاح فايروس كورونا,صحة,زائف
"هذه ترجمة فيسبوك لـ""مطاعيم كورونا"" وليس خطأ من وزارة الصحة الأردنية",صحة,زائف
تصريح مفبرك لوزيرة الصحة المصرية عن علاقة الزواج بسلالة كورونا الجديدة,صحة,زائف
لا أنباء عن وفاة أشخاص في السعودية جراء تلقّي لقاح كورونا,صحة,زائف
لقاح فايزر لا يحول البشر إلى تماسيح وينبت لحية للنساء كما قال الرئيس البرازيلي,صحة,زائف
الصورة مفبركة وليست لماكرون بعد إصابته بكورونا,صحة,زائف
بيل غيتس لم يرفض تطعيم أطفاله باللقاح,صحة,زائف
لم يقتل لقاح إنفلونزا الخنازير 250 ألف أميركي عام 1976,صحة,زائف
ادّعاءات زائفة عن علاقة بيل غيتس بتفشي فايروس كورونا,صحة,زائف
لا أنباء عن توزيع 50 يورو في النمسا لكل من يتطوع لفحص كورونا,صحة,زائف
لا أنباء عن إرسال ألمانيا للقاح كورونا إلى سورية,صحة,زائف
الرئيس الفلسطيني على قيد الحياة ولم يصب بفايروس كورونا,صحة,زائف
مؤسس الشركة التي طورت لقاح كورونا تركي الأصل وليس سورياً,صحة,زائف
الأطباء في ألمانيا لا يتدربون على خياطة الجروح بتقطيب العنب,صحة,زائف
"لم تُسلِّم الصحة التونسية شخصاً في ""بنزرت"" جثة غير جثة والده",صحة,زائف
لم يُرسل أردوغان 500 ألف فحص كورونا إلى تونس,صحة,زائف
ترامب لم يغرد على حسابه في تويتر: دمي هو اللقاح,صحة,زائف
لا دليل على أنّ ترامب وضع أنبوبة أكسجين في سترته,صحة,زائف
"ترامب لم يقل ""الأطباء لم يروا جسداً يقتل فايروس كورونا مثل جسدي""",صحة,زائف
بارون ابن الرئيس ترامب غير مصاب بفايروس كورونا,صحة,زائف
الكمامة القماشية ليست كارثة وخطراً على الصحة,صحة,زائف
هذا الفلسطيني لم تتركه زوجته لأنه أُصيب بفايروس كورونا,صحة,زائف
الصحة العالمية لم تستدع طبيباً ليبيًّا اكتشف دواءً لكورونا من سم النحل,صحة,زائف
هذا منتجع روسي للعلاج الطبيعي وليس مستشفى بلغاري للأمراض التناسلية,صحة,زائف
منظمة الصحة العالمية لم تُصنف العزاب ضمن ذوي الإعاقة,صحة,زائف
منظمة الصحة لم تعلن عن مبادرات مالية للمتضررين من كورونا,صحة,زائف
ألم الولادة شعور ذاتي ولا يعادل كسر 42 عظمة في جسم الإنسان,صحة,زائف
هذه ليست صورة ابنة الرئيس الروسي خلال تلقيها لقاح كورونا,صحة,زائف
وزارة الصحة التونسية لم تطلب غلق المعابر مع ليبيا بسبب كورونا,صحة,زائف
تصريح مفبرك لوزير الصحة الروسي حول كورونا,صحة,زائف
الصحة العالمية لم تهدّد دولاً بإرسال قوات أممية إذا فتحت المدارس,صحة,زائف
الوحام لم يتسبب بظهور حبة كرز بيد مولود,صحة,زائف
فيديو مفبرك لطفل ولد في ألمانيا بثلاثة عيون,صحة,زائف
خبر زائف حول وفاة الملك سلمان بن عبد العزيز,صحة,زائف
"إعلام الاحتلال لم يذكُر أن غزة تُدير أزمة كورونا أفضل من ""إسرائيل""",صحة,زائف
كورونا ليبيا: مدينة بني وليد لم تسجل أمس ثماني إصابات جديدة,صحة,زائف
دولة الاحتلال ليست الأولى عالمياً في عدد فحوصات كورونا للفرد,صحة,زائف
فيديو مفبرك لوزيرة الصحة الفلسطينية حول عدم الالتزام بارتداء الكمامة,صحة,زائف
كورونا لبنان: الصحة لم تسجل 173 إصابة جديدة يوم 9 يوليو,صحة,زائف
لم يصرح طبيب مصري أن مناعة التونسيين قد تكون علاجاً لكورونا,صحة,زائف
الجزائر لم تعلن عن تمديد الحجر الصحي في عدة محافظات,صحة,زائف
مقتدى الصدر ليس مصاباً بكورونا.. ولم يمت في بيروت,صحة,زائف
الداعية عبلة الكحلاوي لم تمت وبصحة جيدة,صحة,زائف
هل مرض كاواساكي الذي يُصيب الأطفال امتداد لفايروس كورونا؟,صحة,زائف
هل خرق رئيس منظمة الصحة العالمية الحجر في ملهى ليلي؟,صحة,زائف
تركيا تنجح في انتاج دواء محلي فعال ضد كورونا.. خبر صحيح,صحة,صحيح
فايروس كورونا فقد قوته وأصبح أقل فتكاً.. ادعاء زائف,صحة,زائف
تونس أفضل دولة أفريقية نجحت في التعامل مع كورونا..حقيقة الخبر,صحة,زائف
طبيب إيطالي: دول عربية دعتني إلى تلميع صورتها بسبب تونس.. ادعاء زائف,صحة,زائف
كورونا مصر: وفاة الفنانة رجاء الجداوي.. خبر زائف,صحة,زائف
دواء الباراسيتامول لا يوجد به فايروس قاتل,صحة,زائف
اختبارات كورونا أون لاين في مصر.. خبر زائف,صحة,زائف
كورونا بكتيريا وليس فايروساً.. معلومة زائفة,صحة,زائف
انتهاء جائحة كورونا في السعودية قريباً.. خبر زائف,صحة,زائف
شفاء أكبر امرأة في العالم من فايروس كورونا.. خبر صحيح,صحة,صحيح
هل عزلت وزيرة الصحة المصرية نفسها؟,صحة,زائف
ديانا لينسكا على قيد الحياة ولم يتم اغتيالها لحديثها عن مخطط لنشر الأوبئة,صحة,زائف
لم تطلق الصحة العالمية اسم متحوّر إكس على متحوّر كورونا الجديد,صحة,زائف
تيدروس لم يقل إنّ الذين تلقوا الجرعة الثالثة من فايزر معرضون للعجز والتحول الجنسي,صحة,زائف
